column0,tconst,primaryTitle,originalTitle,startYear,endYear,runtimeMinutes,numVotes,label,writers,directors
3564,tt0164114,Drive Me Crazy,Drive Me Crazy,1999,\N,91,19166.0,false,"nm0833510,nm0859432",
3607,tt0169828,Fáthér ớf á Sớldiér,Jariskatsis mama,1964,\N,87,4133.0,true,nm0422548,
3609,tt0171227,Diplomatic Siege,,1999,\N,90,1470.0,false,"nm0024909,nm0096813,nm0076791,nm0076384",
3615,tt0172519,Guddu,,1995,\N,160,2328.0,false,"nm0023551,nm1269122",
3617,tt0172627,Body Shots,,1999,\N,106,5424.0,false,nm0571346,
3635,tt0177226,Sisters of Death,,1976,\N,87,,false,"nm0036600,nm0724078",
3638,tt0177698,Miss Director,Dis diefthyntis,1964,\N,96,1408.0,true,"nm0316067,nm0696538",
3640,tt0177789,Galaxy Quest,Galaxy Quest,\N,1999,102,,true,"nm0397232,nm0330565",
3643,tt0179182,Forever Mine,,1999,\N,115,2475.0,false,nm0001707,
3663,tt0182000,The Caveman's Valentine,The Caveman's Valentine,2001,\N,105,7842.0,false,nm0205923,
3666,tt0183306,Jinnáh,,1998,\N,110,2866.0,true,"nm0014137,nm0214964",
3669,tt0184756,Mr. Múhsin,Muhsin Bey,1987,\N,119,10620.0,true,nm0877078,
3680,tt0186895,Les Boys III,,2001,\N,124,1118.0,false,"nm0109821,nm0131866,nm0768597",
3682,tt0187231,Barking at the Stars,Lajanje na zvezde,1998,\N,95,7218.0,true,"nm0815638,nm0900008",
3687,tt0188055,Mercy,Mercy,2000,\N,117,2237.0,false,"nm0512349,nm0364578",
3707,tt0192731,Urban Legends: Final Cut,,\N,2000,97,17138.0,false,"nm0395531,nm0090199,nm0220600",
3713,tt0195909,Meeting People Is Easy,Meeting People Is Easy,1998,\N,99,3146.0,true,\N,
3720,tt0197384,Crime + Punishment in Suburbia,,2000,\N,100,3342.0,false,nm0343419,
3725,tt0199481,Druids,Vercingétorix,2001,\N,120,5268.0,false,"nm0233585,nm0657853,nm0819004,nm0209693",
3760,tt0209189,Not One Less,Yi ge dou bu neng shao,1999,\N,106,8650.0,true,nm0793026,
3765,tt0210701,German Fried Movie,German Fried Movie,1992,\N,88,1309.0,false,"nm0093051,nm0432508,nm0527329",
3772,tt0211915,Amélie,,2001,\N,122,730484.0,true,"nm0491011,nm0000466",
3777,tt0212712,2046,,2004,\N,129,55758.0,true,nm0939182,
3778,tt0212720,A.I. Artificial Intelligence,A.I. Artificial Intelligence,2001,\N,146,,true,"nm0000735,nm0914668,nm0000229",
3785,tt0214915,Mánichithrátházhú,,1993,\N,169,10013.0,true,nm1432116,
3816,tt0227194,One 2 Ka 4,One 2 Ka 4,2001,\N,169,5013.0,false,"nm0155027,nm0196882,nm0482553",
3821,tt0229371,An Evening of Edgar Allan Poe,An Evening of Edgar Allan Poe,1970,\N,53,1008.0,true,"nm0000590,nm1844381,nm0425540",
3829,tt0233600,Tokyo Raiders,Dong jing gong lüe,\N,2000,118,2499.0,false,"nm0151113,nm0159039",
3837,tt0234837,Suzhou River,,2000,\N,83,4673.0,true,nm0521601,
3926,tt0252277,Bichhoo,Bichhoo,2000,\N,160,,false,\N,
3928,tt0252405,Düttürü Dünya,,1988,\N,91,2603.0,true,nm0119457,
3930,tt0252468,Gerzek Saban,Gerzek Saban,1980,\N,76,2872.0,true,nm0876561,
3944,tt0253623,Sálákớ,,1974,\N,87,6022.0,true,nm0784149,
3946,tt0253840,The Triumph of Love,,2001,\N,112,1552.0,false,"nm0210114,nm0672543,nm0325665,nm0000934",
3950,tt0253997,Çöpçüler Krali,,1977,\N,80,,true,nm0119457,
3958,tt0255477,Pinớcchiớ,Pinocchio,2002,\N,108,,false,"nm0000905,nm0148437,nm0172830,nm0232834",
3962,tt0256692,Chori Chori Chupke Chupke,,2001,\N,165,,false,"nm0333033,nm0796503,nm0903423",
3978,tt0260414,Taking Sides,Taking Sides,2001,\N,108,,true,nm0367838,
3995,tt0263534,Kara gözlüm,,1970,\N,95,1049.0,true,nm0649320,
4004,tt0265087,Black Knight,,2001,\N,95,39788.0,false,"nm0702912,nm0310087,nm0841532",
4005,tt0265116,Chaos,Chaos,2001,\N,109,,true,nm0785684,
4006,tt0265144,Ớffsidé,Dar Alanda Kisa Paslasmalar,2000,\N,120,3057.0,true,"nm0015091,nm0129158",
4007,tt0265232,Once in a Lifetime,,2000,\N,108,2146.0,false,nm0306634,
4021,tt0267363,Chándni Bár,Chandni Bar,2001,\N,150,2567.0,true,"nm1055051,nm1055105,nm1055879",
4024,tt0267913,Scooby-Doo,,2002,\N,89,,false,"nm0348181,nm0864471,nm0360253,nm0053484",
4025,tt0268126,Adaptation.,Adaptation.,2002,\N,115,187322.0,true,"nm0650036,nm0442109",
4044,tt0271210,R.S.V.P.,R.S.V.P.,2002,\N,100,1126.0,false,nm0303254,
4049,tt0272338,Punch-Drunk Love,,2002,\N,95,156992.0,true,nm0000759,
4067,tt0277027,I Am Sam,,2001,\N,132,147514.0,true,"nm0425581,nm0625458",
4093,tt0281718,Friend,Chingoo,2001,\N,113,4932.0,true,nm0477041,
4104,tt0283054,Thunderpants,,2002,\N,87,5692.0,false,"nm0382072,nm0400864",
4111,tt0284494,Skins,,2002,\N,84,1444.0,true,"nm1023695,nm1118869",
4113,tt0284929,Ted Bundy,,2002,\N,99,7571.0,false,"nm0426848,nm0109165",
4115,tt0285487,Crazy as Hell,,\N,2002,113,1069.0,false,"nm0505230,nm0420701",
4121,tt0286244,The Triplets of Belleville,,2003,\N,80,53490.0,true,nm0158984,
4158,tt0293832,Hánsél & Grétél,Hansel & Gretel,2002,\N,89,1371.0,false,"nm0091845,nm1044435,nm0342278,nm0342303,nm0876683",
4168,tt0297741,Argo,Argo,2004,\N,106,3764.0,true,"nm1557875,nm0874363",
4174,tt0298954,Crying... Silicon Tears,,2001,\N,110,2765.0,true,"nm0660347,nm0720109",
4176,tt0299213,Waterboys,,2001,\N,91,2811.0,true,"nm0297990,nm0944937",
4180,tt0300902,Ábsớlớn,,2003,\N,96,3138.0,false,nm0592436,
4182,tt0301082,Cardcaptor Sakura: The Movie,Gekijô-ban Kâdokaputâ Sakura,1999,\N,80,1595.0,true,"nm1220477,nm0675708,nm0959985",
4200,tt0304120,H,H,2002,\N,106,1835.0,false,nm1103136,
4206,tt0305396,Thé Crớcớdilé Húntér: Cớllisiớn Cớúrsé,The Crocodile Hunter: Collision Course,2002,\N,90,7908.0,false,"nm1104343,nm0805965",
4209,tt0305973,Sonny,,2002,\N,110,4218.0,false,nm0137368,
4210,tt0306047,Scary Movie 3,,2003,\N,84,143408.0,false,"nm0563301,nm0698493,nm0915465,nm0005541,nm0424688,nm0064556,nm0294997,nm0783536",
4217,tt0307197,Murder on a Sunday Morning,,2001,\N,111,4229.0,true,\N,
4221,tt0307553,Tempo,Tempo,2003,\N,83,1003.0,false,"nm0141281,nm0513568,nm0759022",
4222,tt0307681,I Not Stupid,,2002,\N,105,1137.0,true,nm0626090,
4223,tt0307692,Zapata - El sueño del héroe,Zapata - El sueño del héroe,2004,\N,\N,1050.0,false,nm0000778,
4229,tt0308644,Finding Neverland,,2004,\N,106,203152.0,true,"nm0460632,nm1341735",
4231,tt0309291,Blue Spring,,2001,\N,83,3551.0,true,"nm0870313,nm1137219",
4241,tt0311519,The Man Without a Past,,2002,\N,97,23060.0,true,nm0442454,
4257,tt0314786,Thé In-Láws,The In-Laws,2003,\N,98,16873.0,false,"nm0000921,nm0560894,nm0004412",
4263,tt0315733,21 Grams,21 Grams,\N,2003,124,231953.0,true,nm0037247,
4278,tt0319061,Big Fish,Big Fish,2003,\N,125,429870.0,true,"nm1180620,nm0041864",
4286,tt0322259,2 Fast 2 Furious,2 Fast 2 Furious,2003,\N,107,264980.0,false,"nm0860155,nm0104973,nm0351929",
4288,tt0323013,Lakshya,,2004,\N,186,22557.0,true,"nm0015287,nm1260845,nm10689808",
4306,tt0327409,Alien Hunter,,2003,\N,92,4434.0,false,"nm0136592,nm0203246",
4317,tt0329042,Él Áláméin - Thé Liné ớf Firé,,2002,\N,117,1860.0,true,nm0599291,
4319,tt0329216,I Witness,,2003,\N,95,1502.0,false,"nm1227680,nm1228511",
4322,tt0329485,The Butterfly,,2002,\N,85,,true,nm0003974,
4346,tt0337578,Bághbán,Baghban,2003,\N,181,,true,"nm1338353,nm1338448,nm0159148,nm1338988,nm0492854,nm0495259,nm0495270,nm1221396",
4362,tt0339147,Highwaymen,,2004,\N,80,8788.0,false,"nm0593243,nm0061829",
4373,tt0340855,Monster,,2003,\N,109,145226.0,true,nm0420941,
4378,tt0343168,Thé Wéáthér Úndérgrớúnd,The Weather Underground,2002,\N,92,3591.0,true,\N,
4392,tt0347304,Kal Ho Naa Ho,,2003,\N,186,,true,"nm1145539,nm0424103",
4399,tt0349205,Cheaper by the Dozen,Cheaper by the Dozen,2003,\N,98,98941.0,false,"nm0318326,nm0136950,nm0864471,nm0363958,nm0169505,nm0812513",
4421,tt0356154,Wolf Summer,,\N,2003,87,1105.0,false,nm0635415,
4424,tt0356764,Thé Jớb,The Job,2003,\N,86,1023.0,false,nm0325374,
4426,tt0357277,Elektra,Elektra,2005,\N,97,90548.0,false,"nm0425756,nm0588340,nm0672015,nm0955974,nm1360299",
4430,tt0357829,Kalyanaraman,Kalyanaraman,2002,\N,126,1309.0,true,nm1563114,
4456,tt0362511,Dorm Daze,Dorm Daze,2003,\N,96,7820.0,false,"nm1352459,nm1351254",
4457,tt0362942,Post Impact,Post Impact,\N,2004,90,2198.0,false,"nm1271628,nm0775358",
4458,tt0363143,Trauma,Trauma,2004,\N,94,3365.0,false,nm1366310,
4461,tt0363409,Aan: Men at Work,,2004,\N,149,3019.0,false,"nm1195250,nm0700880,nm1320327",
4463,tt0363852,O Simdi Asker,,2003,\N,125,2650.0,false,"nm0022858,nm1385733",
4464,tt0364616,The Unknown,,2005,\N,85,1149.0,false,"nm0468778,nm1386982",
4474,tt0366621,InuYasha the Movie 2: The Castle Beyond the Looking Glass,,\N,2002,99,2071.0,true,"nm0847186,nm0838572",
4476,tt0366721,Trilogy: The Weeping Meadow,,2004,\N,170,4670.0,true,"nm0000766,nm0346096,nm0548316,nm0797792",
4504,tt0369702,The Sea Inside,,2004,\N,126,80209.0,true,"nm0024622,nm0317834",
4512,tt0372303,Thé Cớnféssớr,,2004,\N,91,1443.0,false,nm0592436,
4516,tt0373051,Journey to the Center of the Earth,,2008,\N,93,,false,"nm0919115,nm0280814,nm0505662,nm0894523",
4532,tt0375093,Srabon Megher Din,,2000,\N,150,2409.0,true,nm0014152,
4534,tt0375611,Black,,2005,\N,122,34370.0,true,"nm0080220,nm1818188,nm1165501",
4537,tt0375878,Kaakha..Kaakha: The Police,,2003,\N,153,6015.0,true,"nm5142674,nm1069826",
4544,tt0376650,Hipnos,Hipnos,2004,\N,93,1441.0,false,"nm1144832,nm0140235,nm1424630",
4578,tt0381601,Slipstream,Slipstream,2005,\N,89,3348.0,false,"nm0007128,nm0046093",
4589,tt0382330,Ás It Is in Héávén,Så som i himmelen,2004,\N,133,17026.0,true,"nm1637916,nm0648120,nm1856981,nm0689392,nm1856982",
4595,tt0383010,The Three Stooges,The Three Stooges,2012,\N,92,31097.0,false,"nm0148808,nm0125803,nm0268380",
4597,tt0383060,Zoom,,2006,\N,93,20581.0,false,"nm0726472,nm1183854,nm0504670",
4623,tt0387357,The Locals,,2003,\N,88,2062.0,false,nm1484994,
4628,tt0388130,Initial D: Third Stage,Initial D: Third Stage,2001,\N,100,1299.0,true,"nm0457227,nm1482322,nm1014208",
4651,tt0391728,Adam and Eve,,2005,\N,91,2797.0,false,nm0437597,
4657,tt0393775,Simon,,\N,2004,102,8064.0,true,nm0856124,
4678,tt0398842,The Celestine Prophecy,The Celestine Prophecy,2006,\N,99,,false,"nm1602532,nm0047685,nm0330108",
4687,tt0401711,"Paris, je t'aime",,2006,\N,120,71851.0,true,"nm0138894,nm0687913,nm0074488,nm0149446,nm0001814,nm0001054,nm0001053,nm0758574,nm0858680,nm0236313,nm1102709,nm2261075,nm0170043,nm0840485,nm0158984,nm0190859,nm0000801,nm0005628,nm0481418,nm0622112,nm0000127,nm0878756,nm0001687,nm0668247,nm2700377,nm0041474,nm0740167,nm1965665,nm2099207",
4689,tt0401815,Tamara,,2005,\N,98,10136.0,false,nm0714695,
4693,tt0402158,Empire of the Wolves,,2005,\N,128,,false,"nm0335096,nm0619599,nm0002010,nm0647374",
4725,tt0408345,Firewall,Firewall,2006,\N,105,57377.0,false,nm2147635,
4731,tt0409182,Poseidon,,\N,2006,98,,false,"nm0698873,nm0302904",
4745,tt0412019,Broken Flowers,,2005,\N,106,101239.0,true,"nm0000464,nm2260851,nm0238138",
4772,tt0417686,Forest of the Damned,,2005,\N,95,1168.0,false,"nm0518724,nm1266897",
4773,tt0417751,Her Minor Thing,,2005,\N,91,1704.0,false,"nm1668058,nm1828855",
4785,tt0420260,Tony Takitani,Tonî Takitani,2004,\N,105,4481.0,true,"nm0406722,nm1633142",
4787,tt0420555,How Much Do You Love Me?,,2005,\N,95,6863.0,false,nm0088397,
4797,tt0421729,Big Momma's House 2,,2006,\N,99,,false,"nm0722610,nm0702912",
4808,tt0423166,White Nights,,2003,\N,103,1125.0,true,"nm1286516,nm0234502,nm1288038",
4820,tt0424863,Thé Bớớk ớf Révélátiớn,The Book of Revelation,2006,\N,118,1523.0,false,"nm1818276,nm0463727,nm0100597",
4825,tt0425210,Lucky Number Slevin,,2006,\N,110,307322.0,true,nm1429512,
4827,tt0425321,The Yacoubian Building,,2006,\N,165,6312.0,true,"nm1818131,nm1431644",
4845,tt0427323,Thé Cháớs Cláss in thé Militáry,,2005,\N,112,7108.0,false,nm0258881,
4847,tt0427582,The Method,,2005,\N,115,10936.0,true,"nm0301788,nm0317834,nm0686304",
4852,tt0428646,Hui Buh: Das Schlossgespenst,,2006,\N,103,2842.0,false,"nm0004308,nm1743403,nm0631093",
4859,tt0430239,It Waits,It Waits,2005,\N,88,,false,"nm1075295,nm0844214,nm0004798",
4862,tt0430576,The Secret Life of Words,,2005,\N,115,12408.0,true,nm0170043,
4900,tt0439714,Múmbái Éxpréss,,\N,2005,152,1116.0,false,nm0352032,
4901,tt0439817,The Sun,,2005,\N,110,2792.0,true,"nm0032685,nm2542262",
4916,tt0443584,Mélissá P.,Melissa P.,\N,2005,100,6463.0,false,"nm0016628,nm0267451,nm0345174,nm1605150",
4928,tt0445990,Invincible,Invincible,2006,\N,105,68930.0,true,nm1048533,
4936,tt0449159,15 Park Avenue,,2005,\N,116,,true,nm0031967,
4939,tt0449487,Passengers,Passengers,2008,\N,93,36161.0,false,nm0159892,
4949,tt0450426,Gallipoli,,2005,\N,114,1930.0,true,nm1376035,
4975,tt0455116,Seoul Raiders,,2005,\N,95,1065.0,false,"nm0155598,nm1265470,nm2706978,nm1881839,nm1883728",
4985,tt0456047,Bizim Áilé,,1975,\N,88,6463.0,true,nm0784149,
4987,tt0457319,Dead Heist,Dead Heist,2007,\N,80,1015.0,false,"nm1015002,nm1358327,nm0916031",
4989,tt0457430,Pan's Labyrinth,,2006,\N,118,,true,nm0868219,
4992,tt0458050,Paruthiveeran,,\N,2007,162,3491.0,true,nm1417119,
5001,tt0460766,Deep Water,Deep Water,2006,\N,93,3104.0,true,nm1935753,
5006,tt0462160,Déád Tớné,,\N,2007,100,2940.0,false,"nm1948094,nm0393655,nm1938064",
5030,tt0466669,Almost Normal,,2005,\N,90,1166.0,false,nm0600510,
5039,tt0468569,The Dark Knight,The Dark Knight,\N,2008,152,2453191.0,true,"nm0634300,nm0634240,nm0275286,nm0004170",
5048,tt0469785,A Limousine the Colour of Midsummer's Eve,,1981,\N,84,1200.0,true,nm5043155,
5105,tt0479500,Nancy Drew,Nancy Drew,2007,\N,99,,false,"nm0281598,nm0667330,nm0444696",
5123,tt0483703,"So Close, So Far",,2005,\N,121,2560.0,true,"nm1982147,nm0591925",
5124,tt0483719,The Living and the Dead,The Living and the Dead,2006,\N,83,2355.0,false,nm0750121,
5128,tt0485241,"Don't Worry, I'm Fine",,2006,\N,92,10531.0,true,"nm0513371,nm1603528",
5135,tt0486544,Albert Fish: In Sin He Found Salvation,,2007,\N,86,1103.0,false,nm1341944,
5162,tt0490196,Phat Girlz,Phat Girlz,2006,\N,99,9005.0,false,nm2104340,
5163,tt0490377,De brief voor de koning,De brief voor de koning,2008,\N,110,1396.0,false,"nm1096337,nm0495599,nm0894184",
5174,tt0493171,I Love You in Every Language in the World,Ti amo in tutte le lingue del mondo,2005,\N,99,1826.0,false,"nm0682251,nm0894787",
5208,tt0499291,Ah Nerede,Ah Nerede,1975,\N,90,4300.0,true,nm0784149,
5210,tt0499456,Dáys ớf Dárknéss,,2007,\N,89,1482.0,false,"nm0310962,nm1321515",
5211,tt0499549,Avatar,,2009,\N,162,1167269.0,true,nm0000116,
5239,tt0768218,The Mysteries of Pittsburgh,,2008,\N,95,3246.0,false,"nm1098493,nm0149290",
5250,tt0776804,Triple Dare,,\N,2006,92,1006.0,false,nm1232670,
5284,tt0795463,Sénséléss,,2008,\N,87,1069.0,false,"nm2240519,nm1836973",
5291,tt0800320,Clash of the Titans,Clash of the Titans,2010,\N,106,277337.0,false,"nm2012438,nm0006534,nm0542062,nm0189117",
5309,tt0808331,Joshua,,\N,2007,106,12553.0,false,"nm2274741,nm0711807",
5362,tt0831887,The Spirit,The Spirit,2008,\N,103,60696.0,false,"nm0588340,nm0252162",
5364,tt0833444,Dombivli Fast,,2005,\N,108,1011.0,true,"nm1723225,nm1242005",
5365,tt0833476,Jhớớm Bárábár Jhớớm,,2007,\N,138,3129.0,false,"nm1964923,nm0440604,nm1249945",
5378,tt0840361,The Town,,2010,\N,125,371930.0,true,"nm0185976,nm0000255,nm0830760,nm2353561",
5401,tt0855822,Huddersfield,Hadersfild,\N,2007,95,2847.0,true,"nm2379800,nm2379667",
5402,tt0857191,The Visitor,The Visitor,2007,\N,104,42648.0,true,nm0565336,
5409,tt0862748,Rupan sansei,Rupan sansei,2014,\N,133,1651.0,false,"nm0700578,nm0945451,nm0457565,nm0639908",
5422,tt0872224,Street Thief,,2006,\N,84,2040.0,true,\N,
5430,tt0881891,Áll Ábớút Stévé,All About Steve,2009,\N,99,41261.0,false,nm2184890,
5432,tt0884214,Wreckage,Wreckage,\N,2010,87,,false,nm0295701,
5435,tt0887719,Blonde Ambition,Blonde Ambition,2007,\N,93,5879.0,false,"nm1772128,nm1772444,nm2456795",
5453,tt0897361,I Knớw Whớ Killéd Mé,,2007,\N,106,29229.0,false,nm2449810,
5456,tt0901476,Bride Wars,,2009,\N,89,,false,"nm0220045,nm1988111,nm2053085",
5481,tt0920462,Lost Girls and Love Hotels,,2020,\N,97,,false,nm2476071,
5491,tt0929809,The Class,,2007,\N,100,3728.0,false,"nm1729325,nm2500643",
5495,tt0933342,Polycarp,Polycarp,2007,\N,85,1049.0,false,"nm0216016,nm1761677",
5503,tt0940651,Americans at the Black Sea,,2007,\N,100,1379.0,false,"nm2131780,nm1143944",
5518,tt0960066,The Black Waters of Echo's Pond,,2009,\N,89,1211.0,false,"nm1117468,nm0093232,nm1977565",
5520,tt0961066,Everlasting Moments,Maria Larssons eviga ögonblick,2008,\N,131,5582.0,true,"nm0753637,nm0873296,nm1717857,nm3754335",
5530,tt0973783,Big B,Big B,2007,\N,130,3101.0,true,nm2039170,
5540,tt0978670,The Neighbor,The Neighbor,\N,2007,98,1170.0,false,"nm0204731,nm1376000",
5560,tt0989000,In Search of a Midnight Kiss,In Search of a Midnight Kiss,2007,\N,90,8132.0,true,nm1060915,
5561,tt0989760,Suspension,,2008,\N,95,1327.0,false,"nm1170763,nm1803557",
5562,tt0990372,Detective Conan: The Phantom of Baker Street,Meitantei Conan: Bekâ Sutorîto no bôrei,2002,\N,98,2876.0,true,"nm1108327,nm0637585,nm0425061,nm1628160",
5564,tt0990407,The Green Hornet,,2011,\N,119,,false,"nm0736622,nm1698571,nm0872077,nm0679326",
5572,tt0995829,XXY,,\N,2007,86,14002.0,true,"nm0699932,nm0084244",
5574,tt0996605,Love Songs,Les chansons d'amour,2007,\N,91,9485.0,true,nm0393394,
5581,tt1001548,Cớntráct Killérs,,2008,\N,86,1259.0,false,"nm0610314,nm1221634",
5591,tt10096842,False Positive,False Positive,2021,\N,92,4308.0,false,"nm0497563,nm9531463,nm4477261",
5600,tt1014775,Beverly Hills Chihuahua,Beverly Hills Chihuahua,2008,\N,91,23840.0,false,"nm1583667,nm0124244",
5604,tt1016164,Cớnféssiớns ớf á Súpérhérớ,Confessions of a Superhero,2007,\N,92,2204.0,true,\N,
5626,tt10235600,Kaali Khuhi,Kaali Khuhi,2020,\N,90,1164.0,false,"nm6292772,nm1287758,nm1335606",
5630,tt1025100,Gemini Man,Gemini Man,2019,\N,117,,false,"nm1125275,nm0712753,nm0501359",
5631,tt10253466,Badland,Badland,2019,\N,117,2566.0,false,nm4899218,
5649,tt10319486,Budapest Heist,Pesti balhé,2020,\N,104,4938.0,false,"nm1435853,nm0457108,nm1044749",
5650,tt10322274,Schumacher,Schumacher,2021,\N,112,18512.0,true,"nm3619732,nm3986865,nm0917035",
5651,tt10327252,Thé Fớrévér Púrgé,,2021,\N,103,24102.0,false,nm0218621,
5652,tt1032755,RocknRolla,RocknRolla,2008,\N,114,244977.0,true,nm0005363,
5657,tt10333426,Bliss,,\N,2021,103,,false,nm2648685,
5669,tt1035498,Tán Linés,,2005,\N,96,1101.0,false,nm2657276,
5694,tt1049400,Outrage,,2009,\N,90,,true,nm0225269,
5726,tt10627352,Delete History,Effacer l'historique,2020,\N,110,1563.0,false,"nm0218022,nm1086956",
5728,tt10635042,Sailor Moon Eternal,,2021,\N,160,1088.0,true,"nm1840994,nm0847603",
5731,tt1064932,Welcome to the Sticks,,2008,\N,106,40985.0,true,"nm0200702,nm0153265,nm0536251",
5733,tt1065329,Natale in crociera,,2007,\N,105,1086.0,false,"nm0070380,nm0110292,nm0661345",
5754,tt1075113,Don't Look Back,Ne te retourne pas,2009,\N,111,6724.0,false,"nm0888418,nm0015149",
5756,tt10756134,The Ghost in the Darkness,,2019,\N,65,2250.0,false,nm3806890,
5769,tt1082599,Stag Night,Stag Night,2008,\N,84,3294.0,false,nm1618225,
5774,tt10845262,Miracle in Cell No. 7,Miracle in Cell No. 7,2019,\N,120,,true,"nm1085908,nm0215853",
5781,tt1087832,Kod apokalipsisa,,2007,\N,106,1309.0,false,"nm2288380,nm1475358",
5804,tt1094275,Under the Bombs,,2007,\N,98,1609.0,true,"nm2127004,nm0529706",
5810,tt10954652,Old,Old,2021,\N,108,,false,"nm0796117,nm0506584,nm3382063",
5822,tt11012066,Home Sweet Home Alone,,2021,\N,93,11308.0,false,"nm1510062,nm3289293,nm0000455",
5832,tt1105709,8 x 10 Tasveer,8 x 10 Tasveer,2009,\N,122,5668.0,false,"nm2434103,nm0474398,nm0759785,nm3154301",
5834,tt1105747,Yuvvraaj,,2008,\N,151,4291.0,false,"nm0080432,nm0007131,nm0659238",
5849,tt1114677,Hánnáh Mớntáná: Thé Mớvié,Hannah Montana: The Movie,2009,\N,102,41485.0,false,"nm0073504,nm0689954,nm0180902,nm0639434",
5863,tt11213600,Sardar Ka Grandson,,2021,\N,139,4364.0,false,"nm8201283,nm3451648,nm5548130",
5882,tt11290556,The Way I See It,,2020,\N,100,1663.0,true,\N,
5883,tt1129381,Lớwér Léárning,Lower Learning,2008,\N,97,2688.0,false,"nm2839612,nm0480806",
5885,tt1129435,The Beaches of Agnès,,2008,\N,112,3918.0,true,"nm0889513,nm0745632",
5888,tt11307724,John and the Hole,John and the Hole,2021,\N,103,,false,nm1481172,
5893,tt1130988,JCVD,JCVD,2008,\N,97,38528.0,true,"nm1333798,nm1354560,nm1176687,nm0712257,nm1290014",
5935,tt11402172,Kirk Yalan,,2019,\N,97,1383.0,false,nm6687890,
5947,tt1148261,Bleach the Movie 2: The Diamond Dust Rebellion,Gekijô ban Bleach: The DiamondDust Rebellion - Mô hitotsu no hyôrinmaru,2007,\N,92,2907.0,true,"nm5159316,nm0948412,nm1818197",
5949,tt1149361,Micmacs,Micmacs à tire-larigot,2009,\N,105,29834.0,true,"nm0000466,nm0491011",
5953,tt1150946,Krishnarjuna,,2008,\N,134,1594.0,false,"nm2500722,nm0890864",
5962,tt11527964,Bayi Toplantisi,Bayi Toplantisi,2020,\N,114,3526.0,false,nm3635856,
5976,tt11580854,Sárpáttá Párámbárái,Sarpatta Parambarai,2021,\N,173,18840.0,true,"nm12804700,nm3163794",
5991,tt11618350,Nemesis,,2021,\N,88,1049.0,false,"nm3033111,nm1151096",
6004,tt1170358,Thé Hớbbit: Thé Désớlátiớn ớf Smáúg,,2013,\N,161,627985.0,true,"nm0909638,nm0101991,nm0001392,nm0868219,nm0866058",
6016,tt11742798,Afterlife of the Party,Afterlife of the Party,2021,\N,109,,false,nm9576433,
6020,tt1176252,Hunger,Hunger,2009,\N,101,5101.0,false,nm2912703,
6028,tt11790780,The Alpinist,The Alpinist,2021,\N,92,1777.0,true,\N,
6033,tt1179947,American: The Bill Hicks Story,,2009,\N,102,4873.0,true,\N,
6039,tt1185264,Freakdog,,2008,\N,82,2837.0,false,nm2925319,
6063,tt1194236,Paathshaala,Get Educated: Paathshaala,2010,\N,122,1734.0,false,nm0451155,
6072,tt1196334,After Last Season,,2009,\N,93,8141.0,false,nm2944675,
