tconst,primaryTitle,originalTitle,year,runtimeMinutes,numVotes,label,writers,directors,title_is_same,normalized_title
tt3013018,Eat,Eat,2014,92.0,1703.0,0,nm3416663,nm3416663,1,eat
tt3013528,The Harry Hill Movie,The Harry Hill Movie,2013,88.0,3558.0,0,"nm3202466,nm0384314,nm2023623,nm0537430",nm0070436,1,the harry hill movie
tt3026144,The Sound and the Fury,The Sound and the Fury,2014,101.0,1102.0,0,"nm0001203,nm5775490",nm0290556,1,the sound and the fury
tt3029476,Pressure,Pressure,2015,91.0,5359.0,0,"nm0571326,nm1829811,nm4311297",nm2151723,1,pressure
tt3029558,Rurouni Kenshin Part II: Kyoto Inferno,Rurouni Kenshin Part II: Kyoto Inferno,2014,138.0,15608.0,1,"nm0914941,nm0926075,nm2789483,nm3311094",nm3311094,1,rurouni kenshin part ii kyoto inferno
tt3032074,Báchélớr,Báchélớr,2004,148.0,1086.0,1,nm2741956,nm3618781,1,bachelor
tt3033080,Extinction,Extinction,2014,103.0,3558.0,0,"nm2102207,nm4572866",nm4572866,1,extinction
tt3033948,Echoes,Echoes,2014,93.0,1502.0,0,nm2932261,nm2932261,1,echoes
tt3034258,Meu Passado Me Condena: O Filme,Meu Passado Me Condena: O Filme,2013,102.0,2247.0,0,"nm3086612,nm2365786,nm0508190,nm6047221,nm1167049",nm2365786,1,meu passado me condena o filme
tt3036548,Reminiscence: The Beginning,Reminiscence: The Beginning,2014,100.0,2328.0,0,nm5784186,nm5784186,1,reminiscence the beginning
tt3036740,Humshakals,Humshakals,2014,159.0,8088.0,0,"nm1349318,nm0080327,nm2410557,nm1872089",nm1349318,1,humshakals
tt3038142,Inner Demons,Inner Demons,2014,85.0,2398.0,0,nm1020896,nm0343713,1,inner demons
tt3038708,Iron Sky: The Coming Race,Iron Sky: The Coming Race,2019,93.0,3558.0,0,"nm0615914,nm1242274,nm1993322,nm1990490,nm0442381,nm1994659",nm1993322,1,iron sky the coming race
tt3039472,Return to Return to Nuke 'Em High Aka Vol. 2,Return to Return to Nuke 'Em High Aka Vol. 2,2017,85.0,2048.0,0,"nm2264123,nm6040275,nm0442207,nm0295216,nm0757217",nm0442207,1,return to return to nuke em high aka vol 2
tt3040510,Fuga di cervelli,Fuga di cervelli,2013,100.0,1156.0,0,"nm4996440,nm0157337,nm0749303",nm0749303,1,fuga di cervelli
tt3040964,The Jungle Book,The Jungle Book,2016,106.0,3558.0,1,"nm1098479,nm0456017",nm0269463,1,the jungle book
tt3042408,Who Am I,Who Am I - Kein System ist sicher,2006,102.0,54131.0,1,"nm1296729,nm2171633",nm2171633,0,who am i
tt3042926,Atharintiki Daaredi,Atharintiki Daaredi,2013,170.0,8895.0,1,nm1894520,nm1894520,1,atharintiki daaredi
tt3043252,Parched,Parched,2015,116.0,5182.0,1,"nm1805418,nm1636742",nm1636742,1,parched
tt3044882,Nasha,Nasha,2013,122.0,1266.0,0,nm5795153,nm0768289,1,nasha
tt3056436,Máán Káráté,Máán Káráté,2014,153.0,1556.0,0,nm1436693,nm5801106,1,maan karate
tt3059638,Coming out,Coming out,2013,91.0,1505.0,0,nm2034165,nm2034165,1,coming out
tt3059656,No One's Child,No One's Child,2014,95.0,1570.0,1,"nm0996145,nm8796602",nm0996145,1,no ones child
tt3060492,Before I Disappear,Before I Disappear,2014,93.0,9478.0,1,nm0159900,nm0159900,1,before i disappear
tt3061202,"Blue Skies, Green Waters, Red Earth","Blue Skies, Green Waters, Red Earth",2013,137.0,3685.0,1,nm5761922,nm2569351,1,blue skies green waters red earth
tt3061836,Cúb,Cúb,2014,84.0,5766.0,0,"nm1098795,nm1818050",nm1818050,1,cub
tt3063470,Nintendo Quest,Nintendo Quest,2015,91.0,1007.0,0,"nm2253613,nm5249372",nm2253613,1,nintendo quest
tt3078242,Miss Violence,Miss Violence,2013,98.0,8113.0,1,"nm3189793,nm5827220",nm3189793,1,miss violence
tt3086582,Tiny Times 2.0,Xiao shi dai 2: Qing mu shi dai,2013,113.0,1064.0,0,nm5794009,nm5794009,0,tiny times 20
tt3087700,7 Pecados Rurais,7 Pecados Rurais,2013,97.0,1259.0,0,"nm1513910,nm2143612",nm0108333,1,7 pecados rurais
tt3089630,Artemis Fowl,Artemis Fowl,2020,95.0,26439.0,0,"nm1379619,nm0566100,nm0574217",nm0000110,1,artemis fowl
tt3089778,The Treatment,De behandeling,2014,131.0,8785.0,1,"nm0204306,nm0429741",nm0378681,0,the treatment
tt3093286,The American Side,The American Side,2016,90.0,3844.0,0,"nm1139297,nm1789315",nm1789315,1,the american side
tt3093522,Cymbeline,Cymbeline,2014,98.0,3893.0,0,"nm0021899,nm0000636",nm0021899,1,cymbeline
tt3094252,Echoes of War,Echoes of War,2015,100.0,1736.0,0,"nm3246139,nm3584680",nm3584680,1,echoes of war
tt3094816,Diet of Sex,Diet of Sex,2014,72.0,3558.0,0,"nm1669749,nm2014947",nm2014947,1,diet of sex
tt3100678,House of Manson,House of Manson,2014,98.0,3105.0,0,nm1761677,nm1761677,1,house of manson
tt3103576,Love Is the Perfect Crime,L'amour est un crime parfait,2013,110.0,2034.0,0,"nm0229172,nm0488623,nm0488626","nm0488623,nm0488626",0,love is the perfect crime
tt3104304,Ice Soldiers,Ice Soldiers,2013,95.0,2599.0,0,nm0878716,nm0348274,1,ice soldiers
tt3105350,The Calculator,Vychislitel,2014,82.0,1109.0,0,"nm3454770,nm6163700,nm1723970",nm3454770,0,the calculator
tt3107246,Irandam Ulagam,Irandam Ulagam,2013,158.0,1259.0,0,nm1421754,nm1421754,1,irandam ulagam
tt3108244,Capsule,Capsule,2015,91.0,9423.0,0,"nm2554357,nm2426736",nm2426736,1,capsule
tt3118920,The Abduction of Jennifer Grayson,Stockholm,2017,99.0,1293.0,0,nm3936313,nm3936313,0,the abduction of jennifer grayson
tt3121434,Yolki 3,Yolki 3,2013,100.0,1485.0,0,"nm4959907,nm4243505,nm7034674,nm4273489,nm7071130","nm0300174,nm2351653,nm4959907,nm1279950,nm0467811,nm2415918,nm5880517,nm4237603",1,yolki 3
tt3121604,Duniyadari,Duniyadari,2013,142.0,1709.0,1,nm2346665,nm2198077,1,duniyadari
tt3122390,Beacon Point,Beacon Point,2006,85.0,2735.0,0,"nm1423512,nm0141020",nm1423512,1,beacon point
tt3124456,Memories,Memories,2013,132.0,6860.0,1,nm2572228,nm2572228,1,memories
tt3125220,Little Accidents,Little Accidents,2006,105.0,3624.0,0,nm2528690,nm2528690,1,little accidents
tt3127698,Sánctúáry,Freistatt,2015,104.0,1732.0,1,"nm2145432,nm2227524",nm2227524,0,sanctuary
tt3128900,Miss Meadows,Miss Meadows,2014,88.0,8240.0,0,nm0394212,nm0394212,1,miss meadows
tt3129484,Master of the Universe,Master of the Universe,2013,88.0,1152.0,1,nm1519249,nm1519249,1,master of the universe
tt3129564,Diplớmácy,Diplomatie,2014,84.0,5379.0,1,"nm3328979,nm0772522",nm0772522,0,diplomacy
tt3134058,Tim Maia,Tim Maia,2014,140.0,2246.0,1,"nm1958571,nm0510681",nm0510681,1,tim maia
tt3138782,The Miracle,Mucize,2015,136.0,12066.0,1,nm1749449,nm1749449,0,the miracle
tt3140100,Department Q: The Absent One,Department Q: The Absent One,2014,119.0,22461.0,1,"nm1064048,nm1065452,nm0647695,nm1031708",nm1031708,1,department q the absent one
tt3141912,Gun Woman,Gun Woman,2014,86.0,3180.0,0,"nm1562288,nm1690906",nm1562288,1,gun woman
tt3142764,Race Gurram,Race Gurram,2014,163.0,9489.0,1,"nm2056772,nm5635145,nm1189085,nm6580663,nm2050878,nm5897072",nm2050878,1,race gurram
tt3148502,Támáshá,Támáshá,2015,139.0,26040.0,1,nm1665004,nm1665004,1,tamasha
tt3148952,The Circle,Der Kreis,2006,102.0,1565.0,1,"nm0369442,nm2789152,nm2319441,nm2497348",nm0369442,0,the circle
tt3149038,A Brilliant Young Mind,X+Y,2014,111.0,28562.0,1,nm3037341,nm2051728,0,a brilliant young mind
tt3152098,Mega Shark vs. Mecha Shark,Mega Shark vs. Mecha Shark,2014,85.0,3152.0,0,"nm4437450,nm0695977",nm0808136,1,mega shark vs mecha shark
tt3152592,Scoob!,Scoob!,2006,93.0,3558.0,0,"nm1186373,nm3242555,nm5440708,nm1073238,nm0687937,nm1139293,nm0360253,nm0053484",nm0148999,1,scoob
tt3155242,Pártisán,Partisan,2015,94.0,3558.0,0,"nm3510385,nm3516481",nm3510385,0,partisan
tt3155604,The Geographer Drank His Globe Away,The Geographer Drank His Globe Away,2013,120.0,5074.0,1,"nm3397590,nm1195196,nm0865422,nm1533334",nm1533334,1,the geographer drank his globe away
tt3159564,My World,Benim Dünyam,2013,100.0,5246.0,1,"nm5919045,nm5919046",nm0951309,0,my world
tt3165630,Thé Bénéfáctớr,The Benefactor,2015,93.0,3558.0,0,nm3005627,nm3005627,0,the benefactor
tt3168808,A Murder in the Park,A Murder in the Park,2014,91.0,1197.0,1,nm4432410,"nm4432410,nm4544049",1,a murder in the park
tt3169706,Pride,Pride,2014,119.0,54765.0,1,nm0073571,nm0911334,1,pride
tt3170458,A Violent Separation,A Violent Separation,2006,106.0,3558.0,0,nm2423919,"nm1603397,nm0324521",1,a violent separation
tt3175438,Asmodexia,Asmodexia,2014,81.0,1201.0,0,"nm4787750,nm1557873",nm4787750,1,asmodexia
tt3177316,Honeymoon,Honeymoon,2014,87.0,3558.0,0,"nm5177682,nm4074404",nm4074404,1,honeymoon
tt3178174,Giovanni's Island,Giovanni's Island,2006,102.0,1957.0,1,"nm0837521,nm0283253,nm1371924,nm8796167",nm0632716,1,giovannis island
tt3178292,A: Film by Upendra,A: Film by Upendra,1998,150.0,3558.0,1,nm1962192,nm1962192,1,a film by upendra
tt3181822,The Boy Next Door,The Boy Next Door,2015,91.0,40884.0,0,nm3204152,nm0003418,1,the boy next door
tt3182596,Factory Girl,Fatat el masnaa,2013,90.0,1367.0,1,nm1761114,nm0451262,0,factory girl
tt3182644,Moodar Koodam,Moodar Koodam,2006,145.0,1281.0,1,nm5942841,nm5942841,1,moodar koodam
tt3183630,The Boy and the World,O Menino e o Mundo,2013,80.0,6814.0,1,nm0994245,nm0994245,0,the boy and the world
tt3183660,Fántástic Béásts ánd Whéré tớ Find Thém,Fantastic Beasts and Where to Find Them,2016,132.0,433875.0,1,nm0746830,nm0946734,0,fantastic beasts and where to find them
tt3185772,The Wolf and the Goat,The Wolf and the Goat,2013,141.0,2631.0,1,nm4199426,nm4199426,1,the wolf and the goat
tt3187076,Class Enemy,Class Enemy,2013,112.0,2203.0,1,"nm3770459,nm2749343,nm1636694",nm2749343,1,class enemy
tt3187378,The Asian Connection,The Asian Connection,2016,90.0,1714.0,0,"nm1680384,nm0001744,nm0957169",nm0957169,1,the asian connection
tt3189256,Om,Om,1995,150.0,3111.0,1,nm1962192,nm1962192,1,om
tt3194532,Gorko!,Gorko!,2013,100.0,2704.0,0,"nm4622414,nm3207292,nm2965766",nm3207292,1,gorko
tt3194622,Magnetic,Magnetic,2015,80.0,1213.0,0,"nm4677186,nm4664031","nm4664031,nm4677186",1,magnetic
tt3198000,Beyond the Trek,Teleios,2017,89.0,2667.0,0,nm0874164,nm0874164,0,beyond the trek
tt3199456,The Return to Homs,The Return to Homs,2013,94.0,1028.0,1,nm5957513,nm5957513,1,the return to homs
tt3201722,Lúmbérjáck Mán,Lumberjack Man,2015,105.0,1288.0,0,"nm1774345,nm2621854,nm1774469,nm1774622",nm1774345,0,lumberjack man
tt3203616,The Cobbler,The Cobbler,2014,99.0,54757.0,0,"nm0565336,nm0755586",nm0565336,1,the cobbler
tt3212232,I Am Wrath,I Am Wrath,2016,92.0,14473.0,0,"nm0806002,nm0310329",nm0751080,1,i am wrath
tt3212568,Beltracchi: The Art of Forgery,Beltracchi - Die Kunst der Fälschung,2014,93.0,1836.0,1,nm1920707,nm1920707,0,beltracchi the art of forgery
tt3213512,Roseville,Vila Roza,2013,120.0,1265.0,0,"nm6037302,nm4364862,nm5972428",nm4364862,0,roseville
tt3213684,1944,1944,2006,100.0,5386.0,1,nm5972638,nm0639297,1,1944
tt3219268,Idharkuthane Aasaipattai Balakumara,Idharkuthane Aasaipattai Balakumara,2006,136.0,1778.0,1,"nm4403137,nm4157919",nm4403137,1,idharkuthane aasaipattai balakumara
tt3220192,The Master Plan,The Master Plan,2015,91.0,2437.0,0,"nm3944351,nm2132883",nm2132883,1,the master plan
tt3229488,Bớớné: Thé Bớúnty Húntér,Boone: The Bounty Hunter,2017,86.0,4527.0,0,"nm4082195,nm1320717,nm5408478,nm2374408,nm1508002",nm0456239,0,boone the bounty hunter
tt3236976,Submerged,Submerged,2016,99.0,1461.0,0,nm1556126,nm1921345,1,submerged
tt3237154,Apocalypse Cult,Apocalypse Cult,2014,84.0,3558.0,0,nm3526166,nm3526166,1,apocalypse cult
tt3242756,Thé Rédwớớd Mássácré,Thé Rédwớớd Mássácré,2014,82.0,2273.0,0,nm3515157,nm3515157,1,the redwood massacre
tt3244446,Blééding Héárt,Blééding Héárt,2015,80.0,2082.0,0,nm3643727,nm3643727,1,bleeding heart
tt3249124,Hitchhiker Massacre,Hitchhiker Massacre,2017,82.0,1587.0,0,nm1871431,nm1871431,1,hitchhiker massacre
tt3253624,Soaked in Bleach,Soaked in Bleach,2015,90.0,13966.0,1,"nm3788242,nm0251448,nm0585555",nm3788242,1,soaked in bleach
tt3254796,Big Stone Gap,Big Stone Gap,2014,103.0,2961.0,0,nm0872765,nm0872765,1,big stone gap
tt3259178,Free Fall,Free Fall,2014,90.0,2007.0,0,nm0808051,nm0015443,1,free fall
tt3259474,Stratos,To mikro psari,2014,137.0,2754.0,1,"nm1029210,nm3517546,nm6015305,nm0609999,nm3692838",nm1029210,0,stratos
tt3261302,Dinosaur Island,Dinosaur Island,2014,82.0,3558.0,0,nm1888121,nm1888121,1,dinosaur island
tt3263946,Trial by Fire,Trial by Fire,2006,127.0,9131.0,1,"nm2819316,nm2970418",nm0001880,1,trial by fire
tt3263996,The Overnighters,The Overnighters,2014,102.0,2431.0,1,nm0608999,nm0608999,1,the overnighters
tt3268668,Captive,Captive,2015,97.0,6748.0,0,"nm0083349,nm2053278,nm8354080,nm3690965",nm0417054,1,captive
tt3268850,Unrest,Unrest,2017,98.0,2813.0,1,"nm2334508,nm0731324",nm2334508,1,unrest
tt3272570,All Things Must Pass,All Things Must Pass: The Rise and Fall of Tower Records,2015,94.0,3160.0,1,nm6026697,nm0004988,0,all things must pass
tt3274484,Ékskúrsánté,Ekskursante,2013,110.0,3558.0,1,nm0605828,nm0433347,0,ekskursante
tt3275216,Manson Family Vacation,Manson Family Vacation,2015,84.0,2920.0,0,nm0204720,nm0204720,1,manson family vacation
tt3280262,Cult of Chucky,Cult of Chucky,2017,91.0,23433.0,0,nm0238841,nm0238841,1,cult of chucky
tt3280916,The Atticus Institute,The Atticus Institute,2015,83.0,8643.0,0,nm2133655,nm2133655,1,the atticus institute
tt3281548,Little Women,Little Women,2019,135.0,174162.0,1,"nm1950086,nm0017301",nm1950086,1,little women
tt3289080,Asylum of Fear,Asylum of Fear,2018,79.0,6360.0,0,"nm3168346,nm6042752,nm3167473",nm3168346,1,asylum of fear
tt3289712,Jenny's Wedding,Jenny's Wedding,2015,94.0,11001.0,0,nm0232858,nm0232858,1,jennys wedding
tt3293594,The Man in the Trunk,The Man in the Trunk,2019,84.0,2181.0,0,"nm3328648,nm2482017,nm3328454",nm2482017,1,the man in the trunk
tt3295734,Colossal Youth,Colossal Youth,2018,98.0,2690.0,1,"nm3279125,nm4679213,nm1883831",nm3279125,1,colossal youth
tt3297382,The Crash,The Crash,2017,84.0,1577.0,0,nm1736575,nm1736575,1,the crash
tt3297792,Survivor,Survivor,2014,93.0,2072.0,0,nm1439346,nm1439346,1,survivor
tt3301196,Neverlake,Neverlake,2013,86.0,2284.0,0,"nm1132006,nm6055360",nm3395332,1,neverlake
tt3306776,Bayonetta: Bloody Fate - Beyonetta buraddi feito,Bayonetta: Bloody Fate - Beyonetta buraddi feito,2013,90.0,1398.0,0,"nm3029810,nm1400430,nm2473426",nm1590302,1,bayonetta bloody fate beyonetta buraddi feito
tt3311020,Be Afraid,Be Afraid,2017,99.0,2059.0,0,"nm11627438,nm2116824",nm0300171,1,be afraid
tt3311176,Thé Réúniớn 2: Thé Fúnérál,Thé Réúniớn 2: Thé Fúnérál,2014,95.0,1679.0,0,"nm1735344,nm0580795",nm1400437,1,the reunion 2 the funeral
tt3313066,Coriolanus,National Theatre Live: Coriolanus,2014,192.0,2036.0,1,nm0000636,"nm1229177,nm6066050",0,coriolanus
tt3315342,Logan,Logan,2017,137.0,3558.0,1,"nm0003506,nm0291082,nm0338169,nm0739661,nm0859471,nm0918083,nm1079460,nm2092839,nm4022192",nm0003506,1,logan
tt3316960,Still Alice,Still Alice,2014,101.0,131320.0,1,"nm0322144,nm0922903,nm5581694","nm0322144,nm0922903",1,still alice
tt3317874,Chárlié's Fárm,Chárlié's Fárm,2006,93.0,3471.0,0,nm4285728,nm4285728,1,charlies farm
tt3319508,Shé's Béáútifúl Whén Shé's Ángry,Shé's Béáútifúl Whén Shé's Ángry,2014,92.0,1568.0,1,,nm0233482,1,shes beautiful when shes angry
tt3320542,Ugramm,Ugramm,2014,132.0,5721.0,1,nm6073824,nm6073824,1,ugramm
tt3322940,Annabelle,Annabelle,2014,99.0,152059.0,0,nm2477891,nm0502954,1,annabelle
tt3323920,Philips and the Monkey Pen,Philips and the Monkey Pen,2013,140.0,1322.0,1,"nm6293291,nm6293294","nm6293291,nm6077740,nm6293294",1,philips and the monkey pen
tt3328442,Residue,Residue,2015,102.0,2229.0,0,nm0365666,nm3421685,1,residue
tt3328720,Playing Doctor,Playing Doctor,2014,95.0,1371.0,0,"nm0678450,nm1410739,nm6807223",nm0678450,1,playing doctor
tt3334418,Living Among Us,Living Among Us,2006,87.0,2744.0,0,nm1305849,nm1305849,1,living among us
tt3335048,Silent Heart,Silent Heart,2006,97.0,1754.0,1,nm1311535,nm0000806,1,silent heart
tt3343136,Sleeping Beauty,Sleeping Beauty,2014,89.0,1904.0,0,"nm6287745,nm0342278,nm0342303,nm0000680",nm0000680,1,sleeping beauty
tt3348730,Jigsaw,Jigsaw,2017,92.0,75626.0,0,"nm0831457,nm1539257","nm1294962,nm1294961",1,jigsaw
tt3350890,Starve,Starve,2014,98.0,1199.0,0,nm6110834,nm0975225,1,starve
tt3365778,Breathe,Breathe,2014,91.0,7211.0,1,"nm4952582,nm0483451,nm0491259",nm0491259,1,breathe
tt3371366,Transformers: The Last Knight,Transformers: The Last Knight,2006,154.0,144385.0,0,"nm1436466,nm0391344,nm0634307,nm0326040",nm0000881,1,transformers the last knight
tt3374816,Wild in Blue,Wild in Blue,2015,82.0,3789.0,0,nm4485521,nm4485521,1,wild in blue
tt3380264,Kill Dil,Kill Dil,2014,127.0,4043.0,0,"nm4318159,nm6328031,nm6328030",nm1249945,1,kill dil
tt3382148,Yaariyan,Yaariyan,2014,145.0,3298.0,0,"nm1821635,nm10482678",nm1539788,1,yaariyan
tt3384904,Apocalypse Pompeii,Apocalypse Pompeii,2014,87.0,2116.0,0,"nm1569073,nm1043852,nm5001355",nm2244594,1,apocalypse pompeii
tt3387094,Punyalan Agarbattis,Punyalan Agarbattis,2013,137.0,1244.0,1,"nm11245454,nm11245455,nm3452383",nm3452383,1,punyalan agarbattis
tt3387542,The Forest,The Forest,2016,93.0,41738.0,0,"nm4528537,nm0180506,nm2406892",nm4941030,1,the forest
tt3390572,Haider,Haider,2014,160.0,52632.0,1,"nm0000636,nm5470025,nm0080235",nm0080235,1,haider
tt3395582,Sun Choke,Sun Choke,2015,83.0,3558.0,0,nm1472339,nm1472339,1,sun choke
tt3395908,Saa'a wi Nos,Saa'a wi Nos,2012,87.0,3558.0,1,nm4887430,nm1671974,1,saaa wi nos
tt3397918,Harbinger Down,Harbinger Down,2015,82.0,6233.0,0,nm0319266,nm0319266,1,harbinger down
tt3398048,Tevar,Tevar,2015,157.0,3134.0,0,"nm0348015,nm6507373",nm2279430,1,tevar
tt3398268,Whén Márnié Wás Théré,Whén Márnié Wás Théré,2014,103.0,37279.0,1,"nm2226124,nm2146668,nm0027943,nm0948488,nm0293168",nm0948488,1,when marnie was there
tt3398436,German Angst,German Angst,2015,112.0,1747.0,0,"nm0125367,nm4764751,nm2353593,nm1098492","nm0125367,nm2353593,nm1098492",1,german angst
tt3398788,Hớtél Inférnớ,Hotel Inferno,2013,80.0,1540.0,0,nm4898626,nm4898626,0,hotel inferno
tt3399484,The Sand,The Sand,2015,84.0,4254.0,0,"nm1899619,nm2050703",nm2028380,1,the sand
tt3405714,Mythica: A Quest for Heroes,Mythica: A Quest for Heroes,2014,92.0,3558.0,0,"nm1237224,nm1131306,nm1344786",nm1237224,1,mythica a quest for heroes
tt3409392,Timbuktu,Timbuktu,2014,96.0,17114.0,1,"nm0803066,nm6158235",nm0803066,1,timbuktu
tt3410834,Allegiant,Allegiant,2016,120.0,116345.0,0,"nm3834300,nm0177836,nm0171651,nm4316121",nm0777881,1,allegiant
tt3411432,All Creatures Big And Small,All Creatures Big And Small,2006,87.0,3558.0,0,"nm1109481,nm1646475,nm0312881,nm0861254","nm0312881,nm6160669",1,all creatures big and small
tt3413018,Tamako Love Story,Tamako Love Story,2014,83.0,2105.0,1,"nm1408820,nm1027089",nm2210720,1,tamako love story
tt3417422,Drishyam,Drishyam,2013,160.0,38709.0,1,nm2572228,nm2572228,1,drishyam
tt3424690,Havenhurst,Havenhurst,2016,85.0,3558.0,0,"nm0259428,nm0268107",nm0259428,1,havenhurst
tt3426262,Pannaiyarum Padminiyum,Pannaiyarum Padminiyum,2014,151.0,1657.0,1,nm6176498,nm6176498,1,pannaiyarum padminiyum
tt3431016,The Messenger,The Messenger,2006,101.0,1185.0,0,nm1183861,nm0004541,1,the messenger
tt3438252,Apur Panchali,Apur Panchali,2013,97.0,1223.0,1,nm1907554,nm1907554,1,apur panchali
tt3439114,Disaster L.A.,Apocalypse L.A.,2014,82.0,1554.0,0,nm2571852,nm2571852,0,disaster la
tt3444184,The Man from Macau,Du cheng feng yun,2014,93.0,3558.0,0,nm0939147,"nm0939147,nm0156566",0,the man from macau
tt3447364,Detective Byomkesh Bakshy!,Detective Byomkesh Bakshy!,2015,139.0,22434.0,1,"nm1257497,nm1962313,nm0051779",nm1962313,1,detective byomkesh bakshy
tt3450958,War for the Planet of the Apes,War for the Planet of the Apes,2017,140.0,242295.0,1,"nm0093560,nm0716257,nm0415425,nm0798646,nm0099541",nm0716257,1,war for the planet of the apes
tt3461828,Cat Run 2,Cat Run 2,2014,96.0,1363.0,0,"nm6325487,nm4519070",nm0007082,1,cat run 2
tt3462710,Unforgettable,Unforgettable,2017,100.0,15087.0,0,nm5429637,nm0224145,1,unforgettable
tt3465916,Stations of the Cross,Stations of the Cross,2014,110.0,4339.0,1,"nm0117697,nm0117698",nm0117698,1,stations of the cross
tt3469918,Jack,Jack,2014,103.0,1179.0,1,"nm0074163,nm0611126",nm0074163,1,jack
tt3474602,Little Forest: Winter/Spring,Little Forest: Winter/Spring,2015,120.0,2190.0,1,"nm6226680,nm1103129",nm1103129,1,little forest winterspring
tt3474788,The Gift,An Bronntanas,2014,113.0,1114.0,1,"nm0172718,nm0573752,nm1512937",nm0172718,0,the gift
tt3475596,Anti-Social,Anti-Social,2015,116.0,2727.0,0,nm1857340,nm1857340,1,antisocial
tt3477554,Thé Snớw Qúéén 2,Thé Snớw Qúéén 2,2014,81.0,2324.0,0,"nm4273489,nm6229764,nm6230142,nm6230144",nm6230142,1,the snow queen 2
tt3478232,Mythica: The Darkspore,Mythica: The Darkspore,2006,107.0,5660.0,0,"nm1237224,nm1131306,nm1344786,nm2021543,nm1656923",nm1237224,1,mythica the darkspore
tt3478962,My King,Mon roi,2015,124.0,12363.0,1,"nm0173541,nm0494069",nm0494069,0,my king
tt3481210,2047: Sights of Death,2047: Sights of Death,2014,89.0,1475.0,0,"nm3640920,nm0194997",nm0135332,1,2047 sights of death
tt3481634,Inconceivable,Inconceivable,2006,105.0,3558.0,0,nm0454573,nm1642866,1,inconceivable
tt3482062,Bad Roomies,Bad Roomies,2015,93.0,2453.0,0,nm1752187,nm0774116,1,bad roomies
tt3486080,Lancaster Skies,Lancaster Skies,2019,98.0,3558.0,0,"nm4987548,nm5098915,nm4957841",nm5098915,1,lancaster skies
tt3486626,The Nut Job 2: Nutty by Nature,The Nut Job 2: Nutty by Nature,2017,91.0,6413.0,0,"nm0082839,nm2117510,nm1779809,nm0503259",nm2117510,1,the nut job 2 nutty by nature
tt3487610,Malevolence 3: Killer,Malevolence 3: Killer,2018,89.0,2506.0,0,nm1496042,nm1496042,1,malevolence 3 killer
tt3487994,Bloodsucking Bastards,Bloodsucking Bastards,2015,86.0,5876.0,0,"nm1216185,nm2369675,nm3051028,nm0640031,nm1234853",nm0640031,1,bloodsucking bastards
